id	content_type	sentence
41362	other	seli pi len noka sina li jo e nanpa seme?
41363	other	o pana e insa ale pi poki sina lon supa.
41364	other	ilo pini li pakala.
41365	other	ilo pini li pakala.
41366	other	len loje li lukin pona lon sina.
41367	other	ona li jan Ana ala anu seme?
41368	other	tenpo lili li pini la ilo toki li kalama.
41369	other	mi toki e ni tawa jan Mali: sina wile ala pali la o pali ala.
41370	other	mi jo ala e ijo tan ni: mi ken open e poki.
41371	other	mi mute li wile mute e moku.
41372	other	o kama jo e telo nasa o pana e ona tawa jan Ton.
41373	other	ona li pali e ni kepeken nasin seme?
41374	other	sina jan lili.
41375	other	sina jan lili.
41376	other	tomo tawa linja seme li tawa ma tomo Paki?
41377	other	mi wile ala tawa kepeken tomo tawa. mi wile tawa kepeken noka.
41378	other	sina wile lape la sina kepeken tenpo ni: sina wile.
41379	other	soweli seli li pona mute tawa mi a!
41380	other	sina wile tawa ma Oselija anu seme?
41381	other	mi wile kepeken e mani ni tawa seme?
41382	other	jan Ton en meli ona li kama tan ma Oselija.
41383	other	tomo sona tu li lon ma tomo lili pi mi mute.
41384	other	mije sama mi li tawa sewi lon kasi suli la noka ona li kama pakala.
41385	other	sina wile pilin pona mute la o pana e pilin pona mute tawa jan ante.
41386	other	mi wile awen lon tenpo insa pi weka ona lon ni anu seme?
41387	other	nimi sona a.
41388	other	sina nasa.
41389	other	mi ken lukin e ko nasa lon insa pi nena sina.
41390	other	jan Ton li pona mute tawa jan ale.
41391	other	jan li pilin ala e ni: mi jan kulupu.
41392	other	jan Ton li kama suli li kama wawa.
41393	other	ilo nanpa mi pi telo pi wawa seli li toki e ni: telo pi wawa seli li weka.
41394	other	ona li telo e lupa lukin.
41395	other	jan Ton li jan sona pi kulupu jan.
41396	other	mi wile e kon sin.
41397	other	jan Po li kama lon ma Nijon lon tenpo seme? mi sona ala e ni.
41398	other	ona li sona anu seme?
41399	other	ni li suwi mute.
41400	other	tu en tu li tu tu.
41401	other	ken.
41402	other	sina wawa.
41403	other	jan pi mute lili li toki lon toki pona.
41404	other	mi lape lon tomo tawa.
41405	other	anu seme?
41406	other	tenpo ala!
41407	other	kasi li laso.
41408	other	o awen tawa!
41409	other	o toki e lipu Tatowepa tawa jan pona sina.
41410	other	tenpo ala la sina wan taso.
41411	other	pali ni li pana e wile moku tawa mi.
41412	other	pali li pona tawa mi. pali ala li pona ala tawa mi.
41413	other	pipi kiwen li ike tawa jan Ton.
41414	other	ni li suwi mute.
41415	other	ni li suwi mute.
41416	other	sina pona nasa mi.
41417	other	mi nasa.
41418	other	o pana e poki wan pi telo nasa tawa mi.
41419	other	mi wile e pan suwi pi suwi pimeja.
41420	other	pan suwi pi suwi pimeja li pona tawa mi.
41421	other	sina ken ala ken toki e ni tawa mi mute: tan seme la ma tomo ni li ike tawa sina?
41422	other	jan Ton li jan soweli.
41423	other	jan Ton li jan soweli.
41424	other	ona li jan pi sitelen kule. jan mute li sona e ona.
41425	other	soweli tomo li mu pi pilin pona.
41426	other	mi lawa e soweli mani tawa nena.
41427	other	mi toki suli e ni tawa mama mi: mi kama sona e toki Kanse.
41428	other	jan Ton li kalama e ilo linja pi kalama musi.
41429	other	jan li kama jo ike e ilo ona pi toki tawa.
41430	other	ona li utala tawa ma mama ona.
41431	other	ken lili la ona li kama lon tenpo suno ni.
41432	other	mi wile pona e jan Ton tan ni: ona li ken tawa tomo sona.
41433	other	tenpo ni la ona li jan pi mani mute.
41434	other	mi toki e ni tawa jan Ton: mi kepeken wawa ale mi tawa ni.
41435	other	mi toki e ni tawa jan Ton: mi lukin pali e ni la mi kepeken ken ale mi.
41436	other	tenpo pini la ale ni li kama la sina lon seme?
41437	other	jan seme li pana e pona tawa ona?
41438	other	mi jan pi pona sijelo.
41439	other	ona li jo ala e jan pona.
41440	other	musi sijelo ala li pona tawa ona.
41441	other	kon li kon e ma Elopa. kon pi nasin pi mani ala.
41442	other	jan Mali en jan Ton li pona tawa ona tu sama.
41443	other	o toki e ni tawa mi: sina kama lon ale lon seme?
41444	other	sina toki anu seme?
41445	other	open pi tenpo pimeja ni la mi mute li tawa seme?
41446	other	jan Ton li toki e ni: ona li wile ala e ni: jan ante li lukin e ni: jan Mali li lon poka pi jan Ton.
41447	other	nimi mi li lon sewi pi lipu ni.
41448	other	pona.
41449	other	a. pona.
41450	other	soweli mije ni li unpa e soweli mije.
41451	other	soweli mije ni li unpa e soweli mije.
41452	other	sina sona ala sona?
41453	other	jan Mewi li pilin jaki tan ni: ona li moku pi mute ike.
41454	other	o ken ala e ni: jan lili li musi kepeken ilo seli.
41455	other	mi pilin e ni: jan Ton li sona ala e ona.
41456	other	tomo sina li jo e tomo telo pi nanpa seme?
41457	other	mi wan.
41458	other	ona li moku ala e soweli.
41459	other	ona li moku ala e soweli.
41460	other	jan Ton li lukin e ni lon lipu: nasin seme la ona li wile kepeken e ijo.
41461	other	tomo pali mute li lon ma tomo Kawasaki.
41462	other	tenpo suno ale la seli li suli mute.
41463	other	mi ken ala ken kama jan pona sina?
41464	other	o pona.
41465	other	tenpo suno pini ni la, tenpo ale la ona li moku e telo nasa.
41466	other	sina pilin e ni: mi toki lon ala anu seme?
41467	other	jan Ton li ante e sitelen insa ona.
41468	other	olin li suli pi mute ale.
41469	other	nasin ni la sina pana e mani tawa poki jaki.
41470	other	sina toki pakala, la sama la mi a li toki pakala.
41471	other	sinpin lawa ona li sike sama sike mama waso.
41472	other	tenpo ale la mi tawa poka telo.
41473	other	o weka e tomo.
41474	other	jan Ton li lon ma kasi li weka e kasi ike.
41475	other	tenpo ale la mama mije sama mi pi ma Mewika li lon ma Elopa lon tenpo musi ona.
41476	other	olin li suli mute. ijo ante li suli lili.
41477	other	tan seme la mi pilin sama jan nasa?
41478	other	tenpo pini la jan Ton li pini e ona.
41479	other	kala li pona mute tawa soweli tomo mi.
41480	other	moku pi ko sin li pona mute tawa mi.
41481	other	ona li lon supa.
41482	other	ona tu li lon seme?
41483	other	jan Ton li pona tawa jan ale.
41484	other	seme la mi ken pana e tomo tawa mi?
41485	other	sina toki ala toki kepeken toki Kanse?
41486	other	ma Mewika li suli mute.
41487	other	toki Kanse mi li ike.
41488	other	sina ken ala ken lawa e ilo tawa?
41489	other	mi kepeken e ona.
41490	other	mani mi li kama lili ike.
41491	other	pakala.
41492	other	lon!
41493	other	mi suli.
41494	other	mi suli.
41495	other	mi moku.
41496	other	ona li jan pali poki.
41497	other	mi awen.
41498	other	o kute!
41499	other	mi kute.
41500	other	sina toki ala toki lon?
41501	other	pona.
41502	other	tenpo seme la mi ken open?
41503	other	tomo pi supa noka tawa li lon ala lon tawa jan pi kama pona?
41504	other	mi jan sin lon kulupu ni.
41505	other	ona tu li lon seme?
41506	other	sike ma li jo e jan nasa mute.
41507	other	sina kama jo e lipu ken pi tomo tawa anu seme?
41508	other	sina wile ala wile kepeken ilo toki tawa jan?
41509	other	tenpo pini la, jan Ton li kama olin e jan Linta.
41510	other	nimi mi li Jowan.
41511	other	toki Kanse mi li ike.
41512	other	jan seme li kepeken e kiwen tawa ni: ona li pakala e lupa lukin?
41513	other	mi sona e ni: tan seme la sina nasa la sina wile sona e ni.
41514	other	ni li ma musi pi sike ma anu seme?
41515	other	jan seme li ken lon sama ona meli?
41516	other	jan Mali o sina li pona kin tawa mi.
41517	other	akesi pi kiwen monsi li akesi.
41518	other	tan seme la sina mute li kama jo e akesi lon esun?
41519	other	mi mute li kama lon tomo ni la tenpo seme li lon?
41520	other	sina jo ala jo e telo nasa Putewisalite?
41521	other	mi pini e lupa tomo.
41522	other	jan Ton li pini e lupa tomo pi tomo sitelen.
41523	other	tenpo kama la, mi pona e ni.
41524	other	ona li jan pi ma Inli.
41525	other	tomo ni la jan li kama ala sona. tomo ni la jan li pona e pakala sijelo.
41526	other	ni li mute pona ala.
41527	other	olin li nasa.
41528	other	mani li seme tawa sina?
41529	other	ni li supa len anpa pi pona lukin.
41530	other	tan seme la sina kepeken ala ilo toki?
41531	other	jan Ton li lon tomo, la ona li kepeken ala len noka.
41532	other	kulupu toki Kemani li pona mute tawa mi.
41533	other	mi sona pi pona mute e ni: mi tawa seme.
41534	other	mi sona pi pona mute e ni: mi tawa seme.
41535	other	soweli wawa wan li kama tawa weka.
41536	other	tenpo suno kama la mi mute li tawa seme kepeken noka?
41537	other	mi ken kama.
41538	other	mi ken ala lukin.
41539	other	mi ken ala toki kin e ni: moku li pona tawa mi.
41540	other	tenpo suli la jan Ton en jan Sowane li jan pona.
41541	other	sina pona lukin a!
41542	other	mi ken kepeken seme?
41543	other	mi ken ala lukin.
41544	other	jan Lomani tan ma Tansipanija li toki kepeken tenpo mute.
41545	other	wan lon tenpo la meli lili tu li lon poka mama mije en meli.
41546	other	mi pana ala e mani tawa sina.
41547	other	akesi en akesi li sama tawa mi.
41548	other	mi sona e ni: sina olin e ona pi mute seme.
41549	other	mi sona e ni: sina olin e ona pi mute seme.
41550	other	ilo tawa pi jan Ton li jaki.
41551	other	tomo tawa telo li tawa weka tan ma pi tomo tawa telo.
41552	other	mi tonsi.
41553	other	jan Ale li tonsi.
41554	other	nasin o kama pakala!
41555	other	jan Ton li jo e tenpo sike mute. meli sama ona li jo e tenpo sike lili.
41556	other	sina mute li kute ala e ijo sin anu seme?
41557	other	jan Ton en jan Mali li pali e ni la o pana ala e ken tawa ni.
41558	other	sina pana ala e pona tawa mi la mi ken ala.
41559	other	jan Ton li pilin pona ala lon ni.
41560	other	jan Ton li jo e tomo.
41561	other	tenpo pini ni la mi sona ala lawa e ilo tawa ni.
41562	other	ona li wawa.
41563	other	pipi pi ma mama mi li lili.
41564	other	pipi pi ma mama mi li lili.
41565	other	o tawa ma tomo Otawa!
41566	other	soweli mi li mu.
41567	other	mi pilin ike la mi mu.
41568	other	mi pilin ike la mi mu.
41569	other	ona li sama ni: tenpo lete li lon tawa mi mute.
41570	other	utala suli li tenpo pona ala. utala suli li sijelo ike. ona li sama e sijelo ike Sipusu.
41571	other	sina tonsi ala tonsi?
41572	other	sina tonsi ala tonsi?
41573	other	sina pilin wawa ala e lon pi toki ona anu seme?
41574	other	sina pilin wawa ala e lon pi toki ona anu seme?
41575	other	mi tan ma Lise.
41576	other	sina mute li lukin e seme?
41577	other	sina lukin e seme?
41578	other	o kepeken nasin sina.
41579	other	o kepeken nasin sina.
41580	other	o kepeken nasin sina.
41581	other	jan Ton li pilin akesi mute.
41582	other	ken la jan Ton en jan Mali li sona e ni: ona mute li wile pali e seme lon tenpo kama.
41583	other	tenpo ni kin la mi toki e ni tawa sama mi: tan seme la jan Ton li jan sewi ala lon tenpo pini.
41584	other	mi wile e soweli tomo lili.
41585	other	ona li pini e ni anu seme: ona li lukin e lipu sona?
41586	other	tenpo pimeja ale la mi lon ni.
41587	other	tenpo pimeja ale la mi lon ni.
41588	other	o pana ala e telo lukin.
41589	other	jan Ton o kama lon ni.
41590	other	sike suno ni la, mi mute li jo e ko lete mute. sike suno pini la, mi mute li jo e ko lete lili.
41591	other	tenpo pini la mi moku e telo wawa mute. tenpo mute pini la mi moku e telo wawa lili.
41592	other	nimi mi li Aleje.
41593	other	ona li wile pana e sona pi nasin pona tawa ona.
41594	other	lawa pi kulupu ni li seme?
41595	other	sina pana ala pana e moku lon tomo?
41596	other	tenpo ala la mi kama sona e toki Epelanto.
41597	other	lon pi ma Isale li ike tawa jan Janke.
41598	other	jan Janke li utala e ma Isale.
41599	other	jan Janke li utala e ma Isale.
41600	other	jan li weka e mani ona.
41601	other	sina ken ala ken lukin?
41602	other	mi sona toki e ijo pi lili mute lon toki Kanse.
41603	other	nasin ni la suno ale li kama insa.
41604	other	jan ala li moku e soweli lon ni.
41605	other	jan Ton li toki e ni tawa mi: o pini e lupa suli.
41606	other	toki Kinla li pona tawa mi.
41607	other	jan Ton li pali e telo nasa pi ona sama lon tomo.
41608	other	sina olin e ona anu seme?
41609	other	luka sina li pakala e mi la o pini e pakala tawa mi.
41610	other	ona li lukin e sitelen tawa.
41611	other	tenpo pini la jan Ton li pini e ona.
41612	other	mi mute li ken ala ken pali e ona?
41613	other	lukin pi ona meli li pona lukin.
41614	other	ona meli li jo ala jo e meli olin?
41615	other	jan lili li pana e ilo musi ona lon supa lape.
41616	other	jan Ton li toki tan sina la sina suli.
41617	other	mi wile pana e ona tawa jan Mewi.
41618	other	sina kepeken ala e ona la o weka e ona.
41619	other	o kama pona lon kulupu.
41620	other	jan Ton li pali lon tomo pali pi lupa suno ala.
41621	other	jan Ton li kama lukin e palisa kasi pi pona sona lon poka pi telo suli.
41622	other	mi kama sona e toki Alapi.
41623	other	mi ante e ni.
41624	other	ona li lon ni.
41625	other	tan seme la kalama li kama?
41626	other	ona li tawa ma Epanja.
41627	other	o poki kin e len pi telo sewi.
41628	other	lon. ni li nasin ona.
41629	other	tenpo ala la sina kute e ni: mi toki tawa sina!
41630	other	o kepeken ilo toki.
41631	other	tenpo pini la ona li suli ala tawa mi mute.
41632	other	ni li suli pi mute ala tawa mi.
41633	other	tan seme la sina ala lon poka ona?
41634	other	ona li ken ala ken kepeken ilo nena pi kalama musi?
41635	other	mi telo ala e linja lawa mi.
41636	other	pilin ona li mani ala.
41637	other	ona li toki e ni: ona li wile e mani.
41638	other	tenpo suno ale la jan Ton li lape lon poki pi telo suli.
41639	other	tenpo pi suli seme la sina wile awen lon ni?
41640	other	ni li suli ala tawa mi!
41641	other	jan Ton li pana sona pi pona mute e ni.
41642	other	mije li pali e seme?
41643	other	ma tomo Sapu li ma tomo lon ma Kanse.
41644	other	kili li loje jelo.
41645	other	kon sewi suli li kama seli pi mute mute.
41646	other	jan seme li ken anu?
41647	other	jan Ton li meli ala li mije ala.
41648	other	jan Ton li tonsi.
41649	other	jan Ton li tonsi.
41650	other	soweli suli li moku e kasi lili.
41651	other	seme?
41652	other	o moli!
41653	other	jan Ton li meli ala li mije ala.
41654	other	pilin sina la ni li kama tan seme?
41655	other	o pali.
41656	other	o pali!
41657	other	sina mute li lukin e seme?
41658	other	jan Ton li kama.
41659	other	moku pi insa pi tenpo suno li moku seli nanpa wan.
41660	other	sina pona tawa jan ali la sina pali ike.
41661	other	mi toki ala kepeken toki Inli.
41662	other	ni li mije sama mi.
41663	other	kulupu mama li kulupu mama.
41664	other	len noka ni li suli ike.
41665	other	jan pona sina li jan pi ma Kanata anu seme?
41666	other	poki lete mi li pakala.
41667	other	pilin nanpa tu li ken pana e pona mute.
41668	other	sewi li lukin e suno li lukin e ni: ona li pona. jan sewi li tu e suno e pimeja.
41669	other	toki!
41670	other	ona li ken toki kepeken toki Tosi.
41671	other	jan sewi li pali e ali.
41672	other	jan sewi li lon ala.
41673	other	jan sewi li lon ala.
41674	other	mani li mama sewi ona.
41675	other	jan Ton li pilin e ni: sewi li lon.
41676	other	jan Ton li pilin e ni: sewi li lon.
41677	other	ona li jo e soweli tomo.
41678	other	ona mije li jo e soweli tomo.
41679	other	waso wawa li alasa e soweli ante.
41680	other	ona mije li jo e soweli tomo.
41681	other	ona li jo e soweli tomo.
41682	other	nasin seme la jan li ken tawa tomo awen pi tomo tawa?
41683	other	utala li ike.
41684	other	mama mije pi jan Ton li jan pi telo nasa mute.
41685	other	jan Ton taso li sitelen e lipu ni la ken ala.
41686	other	jan Ton en mi li moku ala e moku soweli.
41687	other	jan Janke li utala e ma Isale.
41688	other	jan Janke li utala e ma Isale.
41689	other	jan Janke li utala e ma Isale.
41690	other	ma pi tomo tawa kon li open ala. tan seme? jan ala li sona.
41691	other	jan Ton li jan pi pona mute.
41692	other	jan li kepeken toki seme lon ma Oselija?
41693	other	toki!
41694	other	mi jo e ilo tenpo.
41695	other	o kepeken toki lon tawa mi.
41696	other	ona li kama la mi o pali e ni.
41697	other	mi sona ala wawa e ni: jan Ton li wile toki tawa mi.
41698	other	tawa seme la sina wile tawa?
41699	other	jan Ton li olin ala.
41700	other	seme la nasin pi tomo moku li lon?
41701	other	jan Ton li jan olin pi ona mije.
41702	other	jan Ton li jan olin pi ona meli.
41703	other	jan Ton li jan olin pi ona meli.
41704	other	jan Ton li jan olin pi ona mije.
41705	other	sina sona wawa e ni anu seme: sina wile ala awen jo e ona?
41706	other	sina wile e seme?
41707	other	sina wile e seme?
41708	other	lipu seme li ijo sina?
41709	other	mi sona e ni: ona li suli mute tawa sina.
41710	other	jan Ton li awen lon ma tomo.
41711	other	jan Ton li jan pi mani mute anu seme?
41712	other	sina ken ala ken toki kepeken toki mi?
41713	other	sina ken ala ken toki kepeken toki mi?
41714	other	jan Ton li pilin pona lon tomo sin.
41715	other	mi wile kalama musi uta suwi. nasin seme la mi ken kama ni?
41716	other	tenpo mute lili la jan Ton li lukin e mije sama ona.
41717	other	soweli tomo pi jan Ton li jo e sijelo ike.
41718	other	jan Ton li pali sin ala.
41719	other	ona li kama lon insa pi telo linja.
41720	other	seme la sina kama jo e tomo tawa ni?
41721	other	ni li telo pi lili mute lon kiwen seli.
41722	other	jan Ton li wawa ala.
41723	other	ijo tu li ken toki e ijo.
41724	other	tenpo ali la kon li tawa lon sewi ma.
41725	other	open la sewi li lon e sewi e ma.
41726	other	mi wile lape.
41727	other	mi wile pona e mi.
41728	other	ona li soko.
41729	other	suwi sike pan li pona mute.
41730	other	ni li tomo pi kiwen kasi.
41731	other	waso li ken tawa lon sewi pi suli seme?
41732	other	ona li toki e ni: ona li jan pi ma Kanata.
41733	other	ona li toki e ni tawa mi: ona li pilin pona.
41734	other	ona li toki e ni: ona li wile moku.
41735	other	ona li jo ala e wawa ni la ona li ken lukin e sitelen lon insa ona.
41736	other	poka nanpa li kama anpa!
41737	other	jan li ken kama jo e lipu lon toki Tosi taso.
41738	other	jan Mewi li moku e suwi lete.
41739	other	jan Mewi li olin e sina li olin ala e mi.
